Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Count,Modified
48915449,1,48924262,,2018-02-21T21:05:00,,0,56,9243973,,,,,2018-02-22T09:56:21,1,0,,,,2,1
28078064,1,,,2015-01-21T22:31:15,,0,1448,3868832,,3868832,,2015-01-21T23:56:00,2015-01-22T14:36:32,1,1,,,,6,1
23433014,2,,23367022,2014-05-02T16:38:47,,0,,1649394,,,,,2014-05-02T16:38:47,,0,,,,1,1
22714441,2,,22714388,2014-03-28T13:36:54,,5,,1988068,,,,,2014-03-28T13:36:54,,0,,,,1,1
50659780,2,,50659690,2018-06-02T18:08:46,,1,,8870224,,8870224,,2018-06-02T18:16:55,2018-06-02T18:16:55,,0,,,,2,1
11616213,2,,11615755,2012-07-23T16:02:48,,0,,1546344,,1546344,,2012-07-23T16:13:58,2012-07-23T16:13:58,,0,,,,2,1
13504235,1,,,2012-11-22T00:29:10,,0,373,1155980,,-1,,2017-05-23T12:04:37,2012-11-23T07:10:13,3,5,2,,,14,1
27910300,1,,,2015-01-12T20:33:40,,0,266,4446804,,4420967,,2015-07-18T14:56:19,2015-07-18T14:56:19,1,0,,,,2,1
11437275,2,,11437235,2012-07-11T16:35:26,,0,,1494505,,,,,2012-07-11T16:35:26,,0,,,,1,1
33949838,2,,33947960,2015-11-27T03:27:53,,1,,2905686,,,,,2015-11-27T03:27:53,,1,,,,2,1
10349091,2,,10348952,2012-04-27T10:35:23,,0,,333288,,,,,2012-04-27T10:35:23,,2,,,,3,1
46029288,2,,46028988,2017-09-04T01:39:46,,0,,115432,,,,,2017-09-04T01:39:46,,0,,,,1,1
24245529,2,,24244457,2014-06-16T14:01:31,,1,,1682820,,,,,2014-06-16T14:01:31,,0,,,,1,1
7760188,1,7760514,,2011-10-13T20:42:37,,1,388,226895,,,,,2011-10-13T21:15:01,1,0,,,,2,1
12048285,2,,12048179,2012-08-21T04:01:34,,0,,1511332,,,,,2012-08-21T04:01:34,,0,,,,1,1
27554034,1,27554700,,2014-12-18T19:15:38,,1,352,301214,,102937,,2014-12-18T19:19:08,2014-12-18T20:01:16,1,1,,,,4,1
23045226,1,,,2014-04-13T16:28:04,,0,98,3529385,,,,,2014-04-14T14:33:05,1,0,,,,2,1
25349321,2,,25349320,2014-08-17T12:49:32,,0,,1078829,,,,,2014-08-17T12:49:32,,0,,,,1,1
23094800,1,,,2014-04-15T21:22:20,,1,273,1814909,,,,,2014-08-15T07:32:01,1,0,,,,2,1
22995280,2,,22995157,2014-04-10T17:43:51,,0,,1353011,,,,,2014-04-10T17:43:51,,0,,,,1,1
995232,1,997219,,2009-06-15T09:38:15,,0,2105,77993,,164901,,2010-05-18T02:33:30,2011-02-11T18:26:37,1,0,,,,3,1
43545206,2,,43543517,2017-04-21T14:26:31,,1,,3926543,,3926543,,2017-04-24T05:57:19,2017-04-24T05:57:19,,2,,,,4,1
13589823,2,,13589644,2012-11-27T17:32:42,,0,,699129,,,,,2012-11-27T17:32:42,,0,,,,1,1
2960497,2,,2960423,2010-06-02T18:36:40,,0,,355785,,,,,2010-06-02T18:36:40,,1,,,,2,1
13037880,2,,13037646,2012-10-23T19:35:52,,0,,1700927,,,,,2012-10-23T19:35:52,,1,,,,2,1
47292284,1,47292364,,2017-11-14T17:54:31,,0,37,3254501,,,,,2017-11-14T17:58:26,1,0,,,,2,1
46900668,1,,,2017-10-24T01:04:40,,0,46,8680278,,8680278,,2017-10-24T16:43:28,2017-11-03T07:20:09,3,2,,,,5,1
14458027,2,,14457962,2013-01-22T11:58:08,,0,,73226,,73226,,2013-01-22T12:21:59,2013-01-22T12:21:59,,1,,,,4,1
20266397,2,,20263433,2013-11-28T12:35:50,,2,,764546,,,,,2013-11-28T12:35:50,,1,,,,2,1
16266504,2,,16266325,2013-04-28T18:54:56,,0,,1266242,,,,,2013-04-28T18:54:56,,0,,,,1,1
49453976,2,,49452047,2018-03-23T16:09:49,,0,,2647342,,,,,2018-03-23T16:09:49,,0,,,,1,1
46327915,2,,37682928,2017-09-20T17:04:07,,2,,3417191,,,,,2017-09-20T17:04:07,,0,,,,1,1
10693014,2,,10692730,2012-05-21T21:38:45,,0,,965051,,965051,,2012-05-21T21:48:47,2012-05-21T21:48:47,,0,,,,2,1
32067756,1,,,2015-08-18T08:50:26,,0,28,4511325,,,,,2015-08-18T09:19:57,2,1,1,,,3,1
35304326,2,,35303965,2016-02-09T23:37:44,,0,,2027272,,,,,2016-02-09T23:37:44,,0,,,,1,1
11047974,2,,11047902,2012-06-15T09:25:41,,0,,1453425,,1085285,,2012-06-15T10:15:00,2012-06-15T10:15:00,,0,,,,2,1
14304694,2,,14304628,2013-01-13T15:01:09,,1,,1488917,,1488917,,2013-01-13T15:08:43,2013-01-13T15:08:43,,3,,,,5,1
18178744,1,18180038,,2013-08-12T02:22:45,,0,85,1179779,,1179779,,2013-08-12T05:28:13,2013-08-12T06:16:10,2,1,,,,4,1
38216364,2,,38215929,2016-07-06T04:32:28,,1,,6540780,,6540780,,2016-07-06T04:50:25,2016-07-06T04:50:25,,5,,,,7,1
4530237,2,,3728940,2010-12-25T12:22:41,,0,,25952,,25952,,2011-03-02T10:47:27,2011-03-02T10:47:27,,1,,,,3,1
5522837,2,,5522812,2011-04-02T11:22:50,,0,,665800,,,,,2011-04-02T11:22:50,,0,,,,1,1
43814897,2,,25169572,2017-05-05T23:04:30,,0,,901739,,,,,2017-05-05T23:04:30,,0,,,,1,1
21302490,2,,21302293,2014-01-23T07:59:37,,0,,1267793,,,,,2014-01-23T07:59:37,,0,,,,1,1
13052871,1,,,2012-10-24T15:52:31,,4,1168,245008,,,,,2012-10-24T16:02:09,1,0,1,,,2,1
11131107,2,,11131085,2012-06-21T03:25:14,,0,,713558,,,,,2012-06-21T03:25:14,,1,,,,2,1
12460688,2,,12460565,2012-09-17T13:49:59,,3,,1504996,,,,,2012-09-17T13:49:59,,1,,,,2,1
22835216,2,,22835009,2014-04-03T10:46:58,,0,,2281280,,,,,2014-04-03T10:46:58,,0,,,,1,1
23029383,2,,22993062,2014-04-12T10:49:26,,3,,156173,,,,,2014-04-12T10:49:26,,0,,,,1,1
11743836,1,11744236,,2012-07-31T15:38:58,,0,74,1347198,,,,,2012-07-31T15:58:17,2,0,,,,2,1
8155825,2,,8155690,2011-11-16T17:17:00,,0,,208367,,,,,2011-11-16T17:17:00,,1,,,,2,1
15896516,2,,15896331,2013-04-09T08:04:47,,0,,59869,,59869,,2013-04-09T08:10:46,2013-04-09T08:10:46,,0,,,,2,1
6507806,2,,6507380,2011-06-28T14:10:00,,0,,812786,,,,,2011-06-28T14:10:00,,0,,,,1,1
19138960,1,19139550,,2013-10-02T14:09:36,,1,2960,1353391,,,,,2013-10-03T06:53:46,4,2,0,,,4,1
24506546,2,,24378656,2014-07-01T09:14:19,,2,,951219,,,,,2014-07-01T09:14:19,,0,,,,1,1
17276003,2,,17274107,2013-06-24T12:53:37,,0,,7944,,,,,2013-06-24T12:53:37,,0,,,,1,1
916031,2,,906419,2009-05-27T14:29:38,,0,,,Damian,,,,2009-05-27T14:29:38,,0,,,,1,1
33024568,1,,,2015-10-08T19:38:31,,0,521,3765713,,3765713,,2015-10-09T08:14:22,2018-05-17T14:10:29,2,2,1,,,6,1
47766981,1,,,2017-12-12T07:03:46,,1,33,5255360,,5255360,,2017-12-12T13:10:31,2017-12-15T16:32:19,2,2,,,,5,1
30886478,2,,30414094,2015-06-17T08:41:17,,3,,4932071,,,,,2015-06-17T08:41:17,,0,,,,1,1
50657631,1,50657709,,2018-06-02T13:54:37,,0,11,9215590,,,,,2018-06-02T14:04:11,2,0,,,,2,1
10572526,2,,10572430,2012-05-13T14:27:50,,0,,1386359,,,,,2012-05-13T14:27:50,,0,,,,1,1
29664892,2,,19038598,2015-04-16T03:36:11,,8,,977939,,977939,,2015-06-15T03:33:47,2015-06-15T03:33:47,,2,,,,4,1
38298940,2,,9473328,2016-07-11T03:54:59,,0,,3600553,,,,,2016-07-11T03:54:59,,0,,,,1,1
10780159,2,,10737276,2012-05-28T06:21:27,,0,,239610,,,,,2012-05-28T06:21:27,,0,,,,1,1
8945640,1,8945745,,2012-01-20T17:47:39,,1,514,376219,,,,,2012-01-20T18:03:55,3,0,1,,,2,1
25117977,1,,,2014-08-04T11:48:26,,0,682,1822155,,2675154,,2015-09-27T13:37:11,2015-09-27T13:37:11,1,0,0,,,4,1
45349444,1,45350852,,2017-07-27T11:25:49,,0,107,6862344,,6862344,,2017-07-28T04:51:26,2017-07-28T09:32:44,1,2,,,,6,1
41932430,1,,,2017-01-30T09:24:23,,0,58,6124796,,6124796,,2017-01-30T09:34:55,2017-01-30T09:34:55,0,7,,,,11,1
42829162,2,,35003079,2017-03-16T08:49:29,,-2,,2298469,,1679414,,2017-03-16T09:25:24,2017-03-16T09:25:24,,0,,,,2,1
25178533,2,,25168058,2014-08-07T09:11:53,,0,,2385133,,,,,2014-08-07T09:11:53,,0,,,,1,1
20912175,2,,20911881,2014-01-03T20:29:38,,0,,3153792,,,,,2014-01-03T20:29:38,,0,,,,1,1
47304221,1,,,2017-11-15T09:54:18,,0,112,1582496,,1535738,,2017-12-22T14:56:30,2017-12-22T14:56:30,0,0,1,,,3,1
21773759,2,,21772070,2014-02-14T07:59:29,,1,,2670892,,,,,2014-02-14T07:59:29,,0,,,,1,1
13604001,2,,13603671,2012-11-28T11:27:51,,0,,995579,,,,,2012-11-28T11:27:51,,1,,,,2,1
13730026,2,,11039177,2012-12-05T18:32:24,,0,,1880074,,,,,2012-12-05T18:32:24,,0,,,,1,1
15780535,1,,,2013-04-03T06:42:12,,0,363,2239108,,188331,,2013-04-03T06:43:47,2013-04-03T10:20:34,1,6,,,,10,1
3369729,2,,3366838,2010-07-30T08:15:50,,0,,35245,,,,,2010-07-30T08:15:50,,0,,,,1,1
21714166,2,,19026463,2014-02-11T22:09:09,,0,,684853,,,,,2014-02-11T22:09:09,,0,,,,1,1
11902763,1,11902960,,2012-08-10T13:31:54,,0,317,426260,,,,,2012-08-10T13:41:57,1,1,,,,3,1
6726590,2,,6726546,2011-07-17T20:31:47,,0,,773761,,,,,2011-07-17T20:31:47,,0,,,,1,1
17845605,2,,17845264,2013-07-24T22:04:58,,0,,2277872,,,,,2013-07-24T22:04:58,,0,,,,1,1
17800219,2,,17800167,2013-07-23T01:42:27,,0,,1620025,,,,,2013-07-23T01:42:27,,0,,,,1,1
23165470,1,,,2014-04-19T03:32:09,,0,540,3357855,,3357855,,2014-04-19T06:55:06,2015-01-20T16:47:01,1,0,,,,3,1
10185486,2,,10185326,2012-04-17T05:16:51,,0,,1143092,,436938,,2012-04-18T12:29:01,2012-04-18T12:29:01,,0,,,,2,1
12019057,2,,12019030,2012-08-18T13:41:50,,0,,364869,,364869,,2012-08-18T14:02:56,2012-08-18T14:02:56,,5,,,,8,1
20827934,2,,20826715,2013-12-29T17:19:41,,0,,505088,,,,,2013-12-29T17:19:41,,2,,,,3,1
3210789,2,,3210776,2010-07-09T07:53:14,,0,,139459,,,,,2010-07-09T07:53:14,,1,,,,2,1
17272938,2,,17272882,2013-06-24T10:10:47,,0,,2077995,,,,,2013-06-24T10:10:47,,0,,,,1,1
25850990,2,,25850887,2014-09-15T14:58:01,,1,,2667037,,,,,2014-09-15T14:58:01,,0,,,,1,1
24273597,2,,24273130,2014-06-17T21:27:46,,45,,1240268,,,,,2014-06-17T21:27:46,,0,,,,1,1
12427602,1,,,2012-09-14T15:29:02,,0,149,1563723,,1563723,,2012-09-20T16:29:41,2012-09-20T16:29:41,2,0,,,,4,1
45625109,2,,45604436,2017-08-11T00:02:02,,2,,1141658,,,,,2017-08-11T00:02:02,,0,,,,1,1
44446576,1,44453001,,2017-06-08T22:30:53,,0,104,642022,,642022,,2017-06-09T17:05:02,2017-06-09T17:05:02,1,2,,,,5,1
19563319,2,,19563065,2013-10-24T10:25:11,,1,,1693593,,1693593,,2013-10-24T10:34:39,2013-10-24T10:34:39,,0,,,,2,1
35306249,2,,35306154,2016-02-10T03:19:49,,2,,2756409,,2756409,,2016-02-10T03:34:27,2016-02-10T03:34:27,,0,,,,3,1
3858487,2,,3858341,2010-10-04T19:36:55,,0,,462113,,,,,2010-10-04T19:36:55,,1,,,,2,1
3870212,2,,3869645,2010-10-06T07:17:59,,0,,362583,,,,,2010-10-06T07:17:59,,0,,,,1,1
46306175,1,,,2017-09-19T17:09:05,,0,143,4262886,,3261150,,2017-09-20T17:12:40,2017-09-20T17:13:16,1,0,,,,5,1
16053044,1,,,2013-04-17T06:27:03,,2,1914,1931659,,,,,2013-10-14T08:09:55,2,0,0,,,2,1
22797926,2,,22795952,2014-04-01T22:12:05,,1,,2760325,,,,,2014-04-01T22:12:05,,0,,,,1,1
23202931,2,,23170551,2014-04-21T17:59:51,,1,,875701,,875701,,2014-04-21T20:10:09,2014-04-21T20:10:09,,0,,,,2,1
4716024,2,,4716009,2011-01-17T17:31:58,,0,,22656,,22656,,2011-01-17T19:25:44,2011-01-17T19:25:44,,0,,,,2,1
497123,2,,471072,2009-01-30T20:30:03,,0,,56134,Mark James,56134,Mark James,2009-02-04T01:17:50,2009-02-04T01:17:50,,4,,,,6,1
12015818,1,,,2012-08-18T04:22:57,,0,3363,800894,,,,,2012-08-18T04:53:46,4,2,,,,4,1
17017515,2,,16935159,2013-06-10T05:46:55,,0,,252087,,,,,2013-06-10T05:46:55,,1,,,,2,1
22361400,1,,,2014-03-12T19:04:44,,2,365,2191937,,,,,2014-03-12T19:04:44,0,5,,,,7,1
17875789,2,,9605863,2013-07-26T07:48:59,,0,,1566489,,,,,2013-07-26T07:48:59,,0,,,,1,1
35256431,1,35256499,,2016-02-07T17:08:11,,-1,445,2155093,,,,,2016-02-07T17:26:48,1,3,,,,5,1
2615449,1,2615525,,2010-04-10T23:40:47,,0,1172,239029,,714,,2010-07-19T06:09:13,2010-07-19T06:09:13,1,0,,,,3,1
11766723,2,,11766355,2012-08-01T20:02:02,,0,,1416040,,,,,2012-08-01T20:02:02,,0,,,,1,1
24160226,2,,24118662,2014-06-11T10:09:30,,0,,1331867,,,,,2014-06-11T10:09:30,,0,,,,1,1
20327217,1,20328181,,2013-12-02T11:29:32,,2,3216,1619201,,,user2140173,2013-12-02T12:14:06,2013-12-02T12:18:58,1,0,,,,3,1
46328090,2,,25002830,2017-09-20T17:14:07,,1,,4789293,,,,,2017-09-20T17:14:07,,0,,,,1,1
18090988,1,,,2013-08-06T21:40:00,,0,402,822984,,822984,,2013-08-06T22:22:26,2013-08-07T05:52:38,1,2,,,,5,1
16278164,2,,16273613,2013-04-29T12:01:48,,0,,878126,,,,,2013-04-29T12:01:48,,0,,,,1,1
19953100,2,,19952884,2013-11-13T11:52:59,,0,,2160044,,,,,2013-11-13T11:52:59,,0,,,,1,1
42879437,2,,42878654,2017-03-18T20:22:52,,1,,1732297,,,,,2017-03-18T20:22:52,,0,,,,1,1
49441847,1,49442062,,2018-03-23T03:17:48,,3,77,1944335,,155423,,2018-03-23T13:55:50,2018-03-23T13:57:53,1,1,,,,5,1
6606200,2,,6606031,2011-07-07T05:30:04,,0,,295783,,,,,2011-07-07T05:30:04,,0,,,,1,1
10193386,2,,10193297,2012-04-17T14:40:13,,0,,1266222,,,,,2012-04-17T14:40:13,,0,,,,1,1
49382654,1,,,2018-03-20T11:09:19,,0,24,5611967,,,,,2018-03-20T11:09:19,0,2,,,,4,1
14600632,2,,14600506,2013-01-30T09:34:38,,0,,1032493,,,,,2013-01-30T09:34:38,,0,,,,1,1
24849300,1,24849329,,2014-07-20T09:51:50,,0,31,3837816,,1226963,,2014-07-20T16:23:18,2014-07-20T16:23:18,2,0,,,,2,1
47289582,1,,,2017-11-14T15:32:57,,1,136,7142267,,,,,2017-11-14T15:32:57,0,0,,,,2,1
48068132,2,,48066233,2018-01-02T21:32:18,,1,,2667065,,2667065,,2018-01-03T11:11:30,2018-01-03T11:11:30,,3,,,,5,1
1136801,2,,1136673,2009-07-16T10:48:48,,0,,43927,,,,,2009-07-16T10:48:48,,0,,,,1,1
24399689,2,,24288763,2014-06-25T03:28:48,,1,,2629095,,,,,2014-06-25T03:28:48,,0,,,,1,1
11965884,1,,,2012-08-15T08:02:49,,0,262,1400640,,,,,2012-08-15T08:02:49,0,2,,,,4,1
22857539,2,,22851950,2014-04-04T08:33:34,,0,,84889,,84889,,2014-04-04T17:48:15,2014-04-04T17:48:15,,0,,,,2,1
14414170,2,,14414007,2013-01-19T12:06:32,,0,,1076889,,,,,2013-01-19T12:06:32,,0,,,,1,1
42739565,2,,13619369,2017-03-11T19:24:19,,0,,3124995,,,,,2017-03-11T19:24:19,,0,,,,1,1
24941508,2,,65718,2014-07-24T18:38:40,,10,,3874265,,520567,,2018-03-29T09:03:06,2018-03-29T09:03:06,,0,,,,2,1
24471316,1,24472319,,2014-06-28T21:59:03,,0,6495,1402297,,,,,2014-06-29T01:10:22,1,0,1,,,2,1
21803182,2,,21803135,2014-02-15T20:25:06,,0,,3314054,,,,,2014-02-15T20:25:06,,0,,,,1,1
25134466,2,,25134409,2014-08-05T08:38:31,,2,,3200088,,,,,2014-08-05T08:38:31,,1,,,,2,1
46910873,2,,46905609,2017-10-24T12:39:45,,0,,860630,,,,,2017-10-24T12:39:45,,0,,,,1,1
48253157,2,,48252970,2018-01-14T19:06:45,,1,,8241172,,,,,2018-01-14T19:06:45,,1,,,,2,1
10173164,2,,10172933,2012-04-16T11:23:05,,1,,245030,,245030,,2012-04-16T11:29:45,2012-04-16T11:29:45,,3,,,,5,1
30911643,2,,30898940,2015-06-18T09:32:25,,0,,2984712,,,,,2015-06-18T09:32:25,,0,,,,1,1
14309955,1,,,2013-01-14T00:36:41,,0,101,1968541,,-1,,2017-05-23T12:27:42,2013-01-14T00:39:54,0,7,,2013-01-14T00:46:15,,12,1
25865394,2,,25847175,2014-09-16T09:36:56,,0,,3748092,,,,,2014-09-16T09:36:56,,0,,,,1,1
16806384,2,,16805905,2013-05-29T05:49:16,,0,,2145800,,2145800,,2013-05-29T17:20:09,2013-05-29T17:20:09,,4,,,,6,1
34360382,2,,3273205,2015-12-18T16:54:33,,2,,5276662,,4607317,,2018-01-22T23:34:36,2018-01-22T23:34:36,,1,,,,4,1
20022427,2,,20016069,2013-11-16T18:59:21,,0,,227436,,,,,2013-11-16T18:59:21,,1,,,,2,1
16813476,2,,16810641,2013-05-29T12:07:26,,0,,1314508,,,,,2013-05-29T12:07:26,,0,,,,1,1
42641868,1,42656162,,2017-03-07T06:43:58,,-5,68,3314552,,3314552,,2017-03-07T07:46:46,2017-03-07T18:59:52,2,1,,,,5,1
42736599,2,,42444683,2017-03-11T14:52:39,,0,,7420623,,,,,2017-03-11T14:52:39,,0,,,,1,1
11661472,2,,8610458,2012-07-26T02:30:01,,0,,1056713,,,,,2012-07-26T02:30:01,,0,,,,1,1
23961269,2,,23961150,2014-05-30T18:34:39,,0,,2953420,,,,,2014-05-30T18:34:39,,0,,,,1,1
9717270,2,,9129302,2012-03-15T09:46:35,,0,,295264,,295264,,2012-03-16T03:46:35,2012-03-16T03:46:35,,0,,,,2,1
27850035,2,,27826186,2015-01-08T21:44:16,,0,,942855,,942855,,2015-01-12T14:30:03,2015-01-12T14:30:03,,0,,,,2,1
20232941,2,,20232696,2013-11-27T02:44:04,,0,,1095128,,,,,2013-11-27T02:44:04,,1,,,,2,1
35336056,2,,29316922,2016-02-11T10:00:35,,4,,4424024,,,,,2016-02-11T10:00:35,,0,,,,1,1
32858681,2,,13218772,2015-09-30T05:48:37,,13,,4895326,,774398,,2017-01-07T18:50:17,2017-01-07T18:50:17,,5,,,,7,1
25001448,2,,25001284,2014-07-28T18:05:51,,0,,,user3756683,,,,2014-07-28T18:05:51,,0,,,,1,1
39088087,2,,39088086,2016-08-22T20:21:40,,1,,1329652,,1329652,,2016-08-22T20:51:41,2016-08-22T20:51:41,,0,,,,2,1
24925223,2,,24925198,2014-07-24T04:37:23,,0,,3856812,,,,,2014-07-24T04:37:23,,0,,,,1,1
23076044,2,,23075871,2014-04-15T06:23:38,,0,,1153551,,,,,2014-04-15T06:23:38,,0,,,,1,1
45428078,1,,,2017-08-01T02:37:49,,0,28,7676901,,-1,,2017-09-22T17:48:51,2017-09-15T06:05:32,0,0,,,,2,1
664132,2,,664031,2009-03-19T21:22:50,,0,,44743,recursive,,,,2009-03-19T21:22:50,,3,,,,4,1
45485392,1,,,2017-08-03T13:18:46,,0,305,3952763,,6826260,,2017-10-12T10:27:10,2017-10-12T10:27:10,1,0,,,,3,1
23022944,2,,23022818,2014-04-11T21:31:54,,0,,1751865,,,,,2014-04-11T21:31:54,,0,,,,1,1
9755153,2,,9755087,2012-03-18T00:59:11,,0,,381801,,381801,,2012-03-18T10:24:36,2012-03-18T10:24:36,,3,,,,5,1
46262493,2,,46221545,2017-09-17T09:22:02,,1,,407651,,,,,2017-09-17T09:22:02,,0,,,,1,1
11488812,2,,11488803,2012-07-15T02:00:38,,2,,9530,,,,,2012-07-15T02:00:38,,0,,,,1,1
45671288,2,,45670921,2017-08-14T09:22:00,,0,,4400700,,,,,2017-08-14T09:22:00,,2,,,,3,1
6189454,2,,6189406,2011-05-31T14:52:47,,0,,22303,,,,,2011-05-31T14:52:47,,8,,,,9,1
48929270,2,,48928992,2018-02-22T13:59:10,,0,,1382284,,,,,2018-02-22T13:59:10,,0,,,,1,1
47271425,2,,47271093,2017-11-13T18:46:25,,0,,7278270,,,,,2017-11-13T18:46:25,,0,,,,1,1
23451488,2,,23451463,2014-05-04T01:05:20,,-1,,2015579,,,,,2014-05-04T01:05:20,,4,,,,5,1
19109371,2,,19109241,2013-10-01T06:23:18,,0,,2024761,,2024761,,2013-10-01T06:32:02,2013-10-01T06:32:02,,9,,,,11,1
47047843,1,47047960,,2017-11-01T03:36:27,,0,31,7693832,,,,,2017-11-01T03:52:05,1,2,,,,4,1
22103815,2,,22103749,2014-02-28T19:09:50,,-1,,963165,,,,,2014-02-28T19:09:50,,1,,,,2,1
25852108,1,,,2014-09-15T15:56:13,,3,315,3228556,,3228556,,2014-09-16T13:55:19,2014-09-16T13:55:19,0,0,2,,,3,1
35185925,1,35194707,,2016-02-03T19:26:43,,3,2709,5285062,,,,,2018-05-10T22:27:39,5,2,,,,4,1
45545364,2,,45544779,2017-08-07T11:03:14,,0,,8428159,,,,,2017-08-07T11:03:14,,0,,,,1,1
42829696,2,,9775297,2017-03-16T09:14:19,,1,,7045929,,,,,2017-03-16T09:14:19,,0,,,,1,1
3575894,2,,3575879,2010-08-26T14:06:38,,0,,187606,,,,,2010-08-26T14:06:38,,2,,,,3,1
24767728,2,,24767603,2014-07-15T20:37:05,,0,,601470,,,,,2014-07-15T20:37:05,,0,,,,1,1
42810925,2,,37464454,2017-03-15T13:15:45,,0,,6057811,,,,,2017-03-15T13:15:45,,0,,,,1,1
45580492,2,,45580273,2017-08-09T01:53:09,,1,,6264243,,,,,2017-08-09T01:53:09,,0,,,,1,1
27784669,1,27807119,,2015-01-05T17:25:42,,0,818,947111,,947111,,2015-01-05T19:29:08,2015-01-06T21:01:51,2,0,,,,4,1
15914067,2,,15913738,2013-04-09T23:01:11,,0,,787757,,,,,2013-04-09T23:01:11,,0,,,,1,1
1230146,2,,640863,2009-08-04T22:01:46,,0,,129086,,,,,2009-08-04T22:01:46,,0,,,,1,1
15086800,2,,15085281,2013-02-26T10:33:33,,1,,872279,,1841457,,2013-04-05T13:16:38,2013-04-05T13:16:38,,0,,,,2,1
28952928,2,,28950065,2015-03-09T22:29:34,,0,,4561511,,,,,2015-03-09T22:29:34,,0,,,,1,1
17070096,2,,17069536,2013-06-12T15:58:36,,0,,1225068,,,,,2013-06-12T15:58:36,,0,,,,1,1
9634117,2,,8265727,2012-03-09T12:34:11,,0,,1101506,,,,,2012-03-09T12:34:11,,1,,,,2,1
1067351,2,,1067320,2009-07-01T05:06:18,,3,,64044,,,,,2009-07-01T05:06:18,,3,,,,4,1
18612861,2,,18612727,2013-09-04T11:41:25,,0,,2165552,,2165552,,2013-09-04T11:54:06,2013-09-04T11:54:06,,3,,,,6,1
15663747,2,,15663267,2013-03-27T16:13:53,,1,,1086065,,,,,2013-03-27T16:13:53,,0,,,,1,1
20719334,2,,20718878,2013-12-21T13:07:21,,0,,1419216,,1419216,,2013-12-21T13:51:16,2013-12-21T13:51:16,,5,,,,7,1
710937,2,,710902,2009-04-02T18:12:47,,0,,64203,Chris Doggett,64203,Chris Doggett,2009-04-02T19:44:34,2009-04-02T19:44:34,,6,,,,8,1
21381017,2,,21375715,2014-01-27T12:32:50,,0,,887343,,,,,2014-01-27T12:32:50,,0,,,,1,1
34427014,2,,34135280,2015-12-23T01:03:00,,9,,673590,,673590,,2016-01-06T16:40:19,2016-01-06T16:40:19,,0,,,,2,1
40341544,2,,40340787,2016-10-31T11:46:04,,2,,6207849,,6207849,,2016-10-31T11:56:51,2016-10-31T11:56:51,,2,,,,5,1
27857320,2,,27856653,2015-01-09T09:23:46,,0,,1713660,,,,,2015-01-09T09:23:46,,0,,,,1,1
14777682,1,14777735,,2013-02-08T17:05:41,,1,2873,1134934,,,,,2013-02-08T17:28:56,2,2,,,,4,1
15672564,2,,15672325,2013-03-28T01:16:33,,1,,971377,,,,,2013-03-28T01:16:33,,0,,,,1,1
24085032,2,,24084648,2014-06-06T15:04:43,,0,,692525,,,,,2014-06-06T15:04:43,,0,,,,1,1
24902783,2,,24902673,2014-07-23T05:47:46,,1,,3218114,,,,,2014-07-23T05:47:46,,0,,,,1,1
5516672,2,,5515958,2011-04-01T17:18:50,,0,,134830,,,,,2011-04-01T17:18:50,,1,,,,2,1
34442688,2,,34407858,2015-12-23T19:46:29,,3,,4084160,,4084160,,2015-12-23T20:25:58,2015-12-23T20:25:58,,0,,,,3,1
31625275,2,,29830266,2015-07-25T09:59:03,,0,,1058833,,1058833,,2015-07-26T21:21:44,2015-07-26T21:21:44,,2,,,,4,1
2781880,2,,2781746,2010-05-06T14:34:48,,0,,114421,,,,,2010-05-06T14:34:48,,1,,,,2,1
24198816,1,24199285,,2014-06-13T06:13:26,,2,1564,1696621,,,,,2014-06-13T06:48:03,2,0,,,,2,1
25089960,1,25120844,,2014-08-01T23:08:44,,3,5138,2267668,,209139,,2016-02-25T12:41:19,2017-01-05T16:20:44,2,0,2,,,4,1
45612114,2,,10780643,2017-08-10T11:11:57,,1,,7443790,,,,,2017-08-10T11:11:57,,0,,,,1,1
35848480,2,,33967803,2016-03-07T16:08:12,,6,,5369132,,5369132,,2016-03-08T15:34:22,2016-03-08T15:34:22,,1,,,,3,1
6936264,2,,6935491,2011-08-04T04:38:54,,0,,493683,,,,,2011-08-04T04:38:54,,0,,,,1,1
28438101,2,,28437901,2015-02-10T17:32:43,,0,,4283098,,4283098,,2015-02-10T17:40:56,2015-02-10T17:40:56,,2,,,,4,1
5544282,2,,5544137,2011-04-04T20:59:38,,0,,97385,,,,,2011-04-04T20:59:38,,0,,,,1,1
4844105,2,,4844012,2011-01-30T16:49:42,,0,,559467,,559467,,2011-01-30T20:31:18,2011-01-30T20:31:18,,4,,,,7,1
2590813,2,,2590637,2010-04-07T07:57:33,,0,,18936,,,,,2010-04-07T07:57:33,,1,,,,2,1
45377816,1,45378124,,2017-07-28T15:58:38,,-1,33,5169938,,,,,2017-07-28T16:14:57,1,2,,2017-07-28T20:39:24,,4,1
50565026,2,,50564768,2018-05-28T11:09:45,,1,,6852931,,6852931,,2018-06-01T02:58:08,2018-06-01T02:58:08,,0,,,,2,1
