Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Count,Modified
33922863,2,,33922565,2015-11-25T17:28:07,,-2,,"<p>You could see this example, I hope you serve&#xA;<a href=""http://semantic-ui.com/modules/dropdown.html"" rel=""nofollow"">http://semantic-ui.com/modules/dropdown.html</a></p>&#xA;",4496516,,,,,2015-11-25T17:28:07,,,,0,,,,1,1
8007400,1,,,2011-11-04T09:52:02,,0,307,"<p>I am using the telerik rad controls in my asp.net web application. User can export any excel file say Test.xls. But when I try to import(Upload) Test.xls to Sql Server 2008. It gives error External Table is not in correct format. And the application crashes at the time of opening the Oledb connection. But if I create another Excel file say New.xls and import that file to my database, it works fine.</p>&#xA;&#xA;<p>Can anyone help?</p>&#xA;&#xA;<p>Thanks In Advance </p>&#xA;",1000898,,13302,,2011-11-04T10:19:32,2011-11-04T10:20:52,Unable to upload the exported excel file to sql server 2008,<c#><asp.net><sql-server-2008><telerik><rad>,1,0,,,,2,1
24904906,1,24919343,,2014-07-23T08:01:13,,0,13417,"<p>I've already searched a long time on stackoverflow and other make manuals, websites but cannot find any trailing whitespace or miss usage in make functions. Can you help me solve this warning message ?</p>&#xA;&#xA;<pre><code>make: Circular main.asm.o &lt;- main.asm dependency dropped.&#xA;</code></pre>&#xA;&#xA;<p>Makefile:</p>&#xA;&#xA;<pre><code>AS:=yasm&#xA;CC:=gcc&#xA;OUTPUTDIR:=$(shell pwd)/bin&#xA;ASFLAGS:=-g dwarf2 -f elf64 -a x86&#xA;CFLAGS:=-g&#xA;&#xA;SOURCES=$(wildcard *.asm)&#xA;OBJECTS=$(patsubst %.asm,%.o,$(SOURCES))&#xA;&#xA;%.o: $(SOURCES)&#xA;    $(AS) $(ASFLAGS) -o $(OUTPUTDIR)/$(OBJECTS) $&lt;&#xA;&#xA;all: $(OBJECTS)&#xA;    $(CC) $(CFLAGS) -o httpd $(OUTPUTDIR)/$(OBJECTS)&#xA;&#xA;clean:&#xA;    rm $(OUTPUTDIR)/*&#xA;    rm httpd&#xA;</code></pre>&#xA;&#xA;<p>main.asm:</p>&#xA;&#xA;<pre><code>section .text&#xA;  global main&#xA;  extern exit&#xA;&#xA;main:&#xA;  mov rdi, 1&#xA;    call exit   &#xA;</code></pre>&#xA;&#xA;<p>thanks you :)</p>&#xA;",2490210,,2490210,,2014-07-23T08:27:11,2014-07-24T05:43:39,make: Circular dependency dropped,<assembly><makefile><yasm>,2,0,,,,3,1
17772334,2,,17772264,2013-07-21T12:26:32,,0,,"<p>try something like this</p>&#xA;&#xA;<pre><code>SELECT TIMEDIFF(NOW(),`timedate`) &lt; 15 FROM ......&#xA;</code></pre>&#xA;",2035819,,,,,2013-07-21T12:26:32,,,,1,,,,2,1
10344877,2,,10336826,2012-04-27T04:49:14,,0,,"<p>One way is to have 'new' action on merchant display a form which displays two addresses to be filled in by the user. The submit action of this form will create the merchant. It will also have a link to 'add contacts', which will display another form for creation of contact. 'New' form for contact should display one address and one phone number to be filled in by the user.</p>&#xA;",359120,,,,,2012-04-27T04:49:14,,,,1,,,,2,1
8568162,2,,8567999,2011-12-19T22:02:28,,0,,"<p>Have you tryed to add this CSS :</p>&#xA;&#xA;<pre><code>canvas{display:block;width:100px;height:100px;}&#xA;</code></pre>&#xA;&#xA;<p>Update: It only because the canvas have a default size bigger than expected in this case witch cause a weird but ""normal"" reaction of the HTML.</p>&#xA;&#xA;<p>Regards,</p>&#xA;",558583,,,,,2011-12-19T22:02:28,,,,0,,,,1,1
33536608,1,33536664,,2015-11-05T04:16:40,,1,85,"<p>In my database I have a table named <code>posts</code> and a table named <code>topics</code>.</p>&#xA;&#xA;<p>Each <code>post</code> has a parent <code>topic</code>.</p>&#xA;&#xA;<p>In this case <code>posts.parent_topic</code> is a foreign key to the associated <code>topics.id</code></p>&#xA;&#xA;<p>I am attemping to do a <code>JOIN</code> so that my query will return the correct <code>topics.topic_title</code> from the <code>topics</code> table. I have been able to successfully do this, however I am noticing that I am no longer getting the correct <code>posts.id</code> for anything that is returned.</p>&#xA;&#xA;<p>My query:</p>&#xA;&#xA;<pre><code>$posts = $db-&gt;query(""&#xA;    SELECT&#xA;      *&#xA;    FROM&#xA;      posts&#xA;    JOIN topics ON&#xA;      posts.post_parent_topic = topics.id&#xA;    ORDER BY&#xA;      posts.created_on DESC&#xA;  "")-&gt;fetchALL(PDO::FETCH_ASSOC);&#xA;</code></pre>&#xA;&#xA;<p>After doing a <code>var_dump</code> on the <code>$posts</code> variable I am seeing these results:</p>&#xA;&#xA;<pre><code>array (size=2)&#xA;  0 =&gt; &#xA;    array (size=12)&#xA;      'id' =&gt; string '1' (length=1) // this id is CORRECT for the post&#xA;      'post_parent_topic' =&gt; string '1' (length=1)&#xA;      'created_on' =&gt; string '2015-11-03 09:30:40' (length=19)&#xA;      'post_title' =&gt; string 'Development Standards' (length=21)&#xA;      'post_content' =&gt; string 'These are the development specifc standards.' (length=44)&#xA;      'topic_title' =&gt; string 'Code Standards' (length=14)&#xA;      'topic_content' =&gt; string 'These are the company programming standards.' (length=44)&#xA;      'topic_parent_organization' =&gt; string '1' (length=1)&#xA;  1 =&gt; &#xA;    array (size=12)&#xA;      'id' =&gt; string '1' (length=1) // this id is INCORRECT for the post, it should be an id of 2 (as it appears in the database)&#xA;      'post_parent_topic' =&gt; string '1' (length=1)&#xA;      'created_on' =&gt; string '2015-11-03 09:30:40' (length=19)&#xA;      'post_title' =&gt; string 'Design Standards' (length=16)&#xA;      'post_content' =&gt; string 'These are the design specific standards.' (length=40)&#xA;      'topic_title' =&gt; string 'Code Standards' (length=14)&#xA;      'topic_content' =&gt; string 'These are the company programming standards.' (length=44)&#xA;      'topic_parent_organization' =&gt; string '1' (length=1)&#xA;</code></pre>&#xA;&#xA;<p>Why would each post return the same <code>id</code>? I need the <code>id</code> of the post as it is in my database.</p>&#xA;",759466,,3218692,,2015-11-05T04:55:24,2015-11-05T04:55:24,SQL JOIN returns query with wrong ids for each row,<php><mysql><sql><inner-join>,1,3,,,,6,1
1577685,2,,1577678,2009-10-16T12:10:38,,0,,<p>Try to <code>eval</code> the returned code.</p>&#xA;,,lutz,,,,2009-10-16T12:10:38,,,,0,,,,1,1
16200308,2,,16200074,2013-04-24T19:13:10,,0,,<p>Those two queries will be compiled before execution.</p>&#xA;&#xA;<p>The performance will be dependent of your SQL Server Vendor implementation of the query compiler.</p>&#xA;&#xA;<p>One vendor may optimize both to the same code to be executed.</p>&#xA;&#xA;<p>I'm using SQL Server 2000 and both expressions resulted in equivalent code with equivalent performance. </p>&#xA;,460761,,,,,2013-04-24T19:13:10,,,,0,,,,1,1
39058278,2,,39040290,2016-08-20T20:09:11,,1,,"<p>Thankfully, you're the one deciding when you call the function:</p>&#xA;&#xA;<pre><code>$scope.myDict = function (scope) {&#xA;  return {'Suggestion' : $interpolate('Vote here if you think {{player.name}} is right!')(scope);&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>Then in your HTML:</p>&#xA;&#xA;<pre><code>&lt;div ng-repeat=""player in players""&gt;&#xA;    &lt;span ng-bind-html=""myDict({player: player})['Suggestion']""&gt;&lt;/span&gt;&#xA;&lt;/div&gt;&#xA;</code></pre>&#xA;&#xA;<p>This will call the function once per player with an object literal, and pass this as the ""scope"" for the <code>$interpolate</code> call.</p>&#xA;&#xA;<hr>&#xA;&#xA;<p>Be warned, however: if you have thousands of records, calling a function everytime might have some sort of perf. hit. The only way around it I can think of is using <code>{{players[$index].name}}</code> in the <code>$interpolate</code> call...</p>&#xA;",1737909,,,,,2016-08-20T20:09:11,,,,0,,,,1,1
23215131,2,,23214992,2014-04-22T09:07:06,,0,,"<p>Implement <a href=""https://developer.apple.com/library/ios/documentation/UIKit/Reference/UITableViewDataSource_Protocol/Reference/Reference.html#//apple_ref/doc/uid/TP40006941-CH3-SW26"" rel=""nofollow"">tableView:canEditRowAtIndexPath:</a> and return <code>NO</code> to it. By default all rows are editable.</p>&#xA;&#xA;<pre><code>- (BOOL)tableView:(UITableView *)tableView canEditRowAtIndexPath:(NSIndexPath *)indexPath&#xA;{&#xA;    return NO;&#xA;}</code></pre>&#xA;",1838875,,2106973,,2014-04-22T10:27:02,2014-04-22T10:27:02,,,,0,,,,4,1
24491888,2,,24485279,2014-06-30T14:01:13,,0,,"<p>It should be placed in ""createScene"" instead of ""enterScene"".&#xA;And as you may read in Corona Docs ""This library is planned for deprecation. If you are starting a new project, you should use the composer.* scene management library instead.""</p>&#xA;",1925928,,,,,2014-06-30T14:01:13,,,,0,,,,1,1
25804118,2,,25803372,2014-09-12T08:41:53,,0,,"<p>Change <code>ProjectService</code> attribute to start lowercase.&#xA;   Remove the <code>@RequestParam</code> since this is a start page.</p>&#xA;&#xA;<pre><code> @Controller&#xA;    public class ProjectController {&#xA;&#xA;    @Autowired&#xA;    private ProjectService projectService;&#xA;&#xA;     @RequestMapping(value={""/"",""/find""} , method = RequestMethod.GET)&#xA;     public String getPersonList(ModelMap model) {  &#xA;&#xA;                model.addAttribute(""ProjectList"", projectService.getStudentProject());  &#xA;&#xA;                return ""find"";  &#xA;     }  &#xA; }&#xA;</code></pre>&#xA;",3611464,,,,,2014-09-12T08:41:53,,,,0,,,,1,1
23046817,2,,23044148,2014-04-13T18:41:39,,0,,"<p>First create the input date table&#xA;    CREATE TABLE test&#xA;    (<code>ID</code> int,<code>Name</code> varchar(20));</p>&#xA;&#xA;<pre><code>INSERT INTO test&#xA;(`ID`, `Name`)&#xA;VALUES&#xA;(1,  '(Del)testing'),&#xA;(2, '(Del)test'),&#xA;(3,  '(Delete)testing'),&#xA;(4,  '(Delete)tester'),&#xA;(5, '(Del)tst'),&#xA;    (6, '(Delete)tst');&#xA;</code></pre>&#xA;&#xA;<p>Select Query </p>&#xA;&#xA;<pre><code>select id,  name&#xA;from (&#xA;select id,  name ,&#xA;ROW_NUMBER() OVER(PARTITION BY substring(name,PATINDEX('%)%',name)+1,20) ORDER BY name) rn &#xA;from test ) t&#xA;where rn= 1 &#xA;order by 1&#xA;</code></pre>&#xA;&#xA;<p>SQL Fiddle Link</p>&#xA;&#xA;<p><a href=""http://www.sqlfiddle.com/#!6/a02b0/34"" rel=""nofollow"">http://www.sqlfiddle.com/#!6/a02b0/34</a></p>&#xA;",1629361,,,,,2014-04-13T18:41:39,,,,0,,,,1,1
15676181,2,,15675816,2013-03-28T07:11:58,,0,,"<p>Not really. Actually You can inject value with @Value in both the component scan bean and xml definition bean. But pay attention to this, It depends on which xml file that you put the <code>Placeholder</code> in, it just valids in the per-container. For example, you put it in applicationContext, then the bean create in xxx-servlet.xml can not inject value with @Value.</p>&#xA;",1637585,,,,,2013-03-28T07:11:58,,,,4,,,,5,1
4256971,2,,4256952,2010-11-23T14:28:58,,0,,<p>You can't modify attributes in runtime. Only in source.</p>&#xA;,41956,,,,,2010-11-23T14:28:58,,,,0,,,,1,1
15741963,1,15742158,,2013-04-01T10:45:13,,0,137,"<p>the 'leftmargin' attribute was not functioning  while  i was using  twitter bootstrap ,i am a beginner at it . &#xA;i used it like this </p>&#xA;&#xA;<pre><code>&lt;body leftmargin=""value""&gt;&#xA; &lt;/body&gt;&#xA;</code></pre>&#xA;&#xA;<p>i hope there are no syntax errors .&#xA;i have posted a repository at github , have a look at the calc.html file in this <a href=""https://github.com/Anurag-Ans/Calc-By-Ans"" rel=""nofollow"">link</a></p>&#xA;&#xA;<p>please help me , the page is not looking good, as everything sticks to the leftmargin ,</p>&#xA;",2060348,,,,,2013-04-02T09:04:51,the 'leftmargin' attribute is not working while using bootstrap : -,<html><twitter-bootstrap>,1,3,1,,,5,1
13506519,2,,13506398,2012-11-22T05:43:06,,0,,"<p>In the first example, there is only one value of <code>i</code> and it's the one used in the <code>for</code> loop.  This, all event handlers will show the value of <code>i</code> when the <code>for</code> loop ends, not the desired value.</p>&#xA;&#xA;<p>In the second example, the value of <code>i</code> at the time the event handler is installed is copied to the <code>i2</code> function argument and there is a separate copy of that for each invocation of the function and thus for each event handler.</p>&#xA;&#xA;<p>So, this:</p>&#xA;&#xA;<pre><code>(function (i2) {&#xA;    $(""#img"" + i2).click(&#xA;        function () { alert(i2); }&#xA;    );&#xA; })(i);&#xA;</code></pre>&#xA;&#xA;<p>Creates a new variable <code>i2</code> that has it's own value for each separate invocation of the function.  Because of closures in javascript, each separate copy of <code>i2</code> is preserved for each separate event handler - thus solving your problem.</p>&#xA;&#xA;<p>In the third example, no new copy of <code>i</code> is made (they all refer to the same <code>i</code> from the <code>for</code> loop) so it works the same as the first example.</p>&#xA;",816620,,,,,2012-11-22T05:43:06,,,,0,,,,1,1
33587988,1,33588177,,2015-11-07T21:28:11,,0,46,"<p>I am doing a program that simulates population growth, but I am not competent enough to understand how to assign a variable to a newly generated person.</p>&#xA;&#xA;<p>Here's my (very much incomplete) code so far:</p>&#xA;&#xA;<pre><code>from random import seed&#xA;from random import randint&#xA;seed()&#xA;&#xA;m = ""male""&#xA;f = ""female""&#xA;&#xA;class Person:&#xA;    def __init__(self, gender, age):&#xA;        if gender == 0:&#xA;            self.gender = m&#xA;        else:&#xA;            self.gender = f&#xA;        self.age = age&#xA;&#xA;def person_Birth():&#xA;    x = Person(randint(0,1), 0)&#xA;    return x&#xA;&#xA;new_Person = person_Birth() #here's the problem&#xA;</code></pre>&#xA;&#xA;<p>Every time i want to ""cause birth"" to a new human, how can i store his/her information separately i.e. automatically assign a new variable to store his/her information without explicitly stating a new variable?</p>&#xA;&#xA;<p>I'm sorry if this is confusing to you, I am not sure of the correct terms.</p>&#xA;",5537781,,,,,2015-11-07T22:13:24,Python: Creating an unique variable to store information,<python><class><variables>,1,2,,,,4,1
39093240,1,,,2016-08-23T05:47:21,,0,337,"<p>I'm using Jackson 2.8.1 for serialization of java object. However, I just can't git rid of zone id when converting a ZonedDateTime object to a string with ""WRITE_DATES_WITH_ZONE_ID"" set to false</p>&#xA;&#xA;<pre><code>ObjectMapper mapper = new ObjectMapper()&#xA;            .findAndRegisterModules()&#xA;            .setSerializationInclusion(Include.NON_EMPTY)&#xA;            .configure(SerializationFeature.WRITE_DATES_AS_TIMESTAMPS, false)&#xA;            .configure(SerializationFeature.WRITE_DATES_WITH_ZONE_ID, false);&#xA;&#xA;ZonedDateTime zdt = ZonedDateTime.now();&#xA;System.out.println(mapper.writeValueAsString(zdt)); // ""2016-08-23T13:35:38.127+08:00[Asia/Shanghai]""&#xA;</code></pre>&#xA;&#xA;<p>Can any one help?</p>&#xA;",6606952,,,,,2017-04-13T07:17:03,WRITE_DATES_WITH_ZONE_ID cannot be disabled for ZonedDateTime,<jackson>,1,4,,,,6,1
6403112,1,,,2011-06-19T14:52:21,,0,277,"<p>I'm Trying to create a 3 column ordered list in Joomla. I've tried these methods for continuing the numbering:</p>&#xA;&#xA;<p><code>&lt;ol style=""counter-reset: item 11;""&gt;</code> </p>&#xA;&#xA;<p>to start the numbering from 11 for column two. And also this:</p>&#xA;&#xA;<p><code>&lt;ol start=""11""&gt;</code></p>&#xA;&#xA;<p>But neither of these work. Are there any restrictions on this in Joomla?</p>&#xA;&#xA;<p>Thanks!</p>&#xA;",560161,,,,,2011-06-20T03:49:09,Joomla: restart list item numbering,<css><list><joomla><html-lists>,1,0,,,,2,1
19979915,2,,19936012,2013-11-14T14:12:25,,0,,"<p>This can be solved with a syntactic predicate, e.g. something like this should do the trick:</p>&#xA;&#xA;<pre><code>{InnerPr} '&lt;' vect=Expr ',' vect2=Expr =&gt;'&gt;';&#xA;</code></pre>&#xA;",703759,,,,,2013-11-14T14:12:25,,,,1,,,,2,1
18921587,1,18926502,,2013-09-20T16:30:04,,6,22030,"<p>I have a GridLayout (to which I add the children programmatically).</p>&#xA;&#xA;<p>The result is ugly because the GridLayout doesn't fill all the available space.</p>&#xA;&#xA;<p>This is the outcome:</p>&#xA;&#xA;<p><img src=""https://i.stack.imgur.com/6FxdD.png"" alt=""enter image description here""></p>&#xA;&#xA;<p>this is my XML:</p>&#xA;&#xA;<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;&#xA;&lt;ScrollView xmlns:android=""http://schemas.android.com/apk/res/android""&#xA;android:layout_width=""match_parent""&#xA;android:layout_height=""match_parent""&#xA; &gt;&#xA;&#xA;&lt;HorizontalScrollView&#xA;    android:layout_width=""match_parent""&#xA;    android:layout_height=""match_parent"" &gt;&#xA;&#xA;    &lt;android.support.v7.widget.GridLayout&#xA;        android:id=""@+id/gridlayout""&#xA;        android:layout_width=""match_parent""&#xA;        android:layout_height=""match_parent""&#xA;        android:background=""@android:color/white"" &gt;&#xA;    &lt;/android.support.v7.widget.GridLayout&gt;&#xA;&lt;/HorizontalScrollView&gt;&#xA;&#xA;&lt;/ScrollView&gt;&#xA;</code></pre>&#xA;",1815311,,229044,,2014-11-20T13:48:20,2014-11-20T13:48:20,Why GridLayout doesn't fill all the available space?,<android>,6,3,,,,7,1
2862107,1,2863281,,2010-05-19T00:31:38,,4,1209,"<p>Hey guys, here's my setup</p>&#xA;&#xA;<ul>&#xA;<li>Castle Windsor is my container</li>&#xA;<li>NServiceBus is itself using it's own container internally, Spring by default</li>&#xA;<li>I'm implementing the PubSub config.</li>&#xA;</ul>&#xA;&#xA;<p>Ok, if I have my Bus.Publish happening within my IWantToRunAtStartup class, then everything is fine. As a test for example on Run() we can start a timer and it'll go into a Service style loop.</p>&#xA;&#xA;<p>However, what if I want to abstract NServiceBus from my app, and have my app go:</p>&#xA;&#xA;<pre><code>new CustomPulisherClass().Notify(ISomeMessage msg);&#xA;</code></pre>&#xA;&#xA;<p>In this situation, how do I implement CustomPublisherClass.</p>&#xA;&#xA;<p>My confusion is coming from the fact that NServiceBus is already running as a Service, it's already been ""Started"". How to I get at the correct instance of the Bus object?</p>&#xA;&#xA;<p>cheers</p>&#xA;&#xA;<p>andy</p>&#xA;",62653,,,,,2010-08-20T10:45:50,"IoC, Containers, and NServiceBus confusion",<design-patterns><ioc-container><nservicebus>,1,0,1,,,2,1
24662668,2,,24659031,2014-07-09T19:53:51,,6,,"<p>UTF-8 is a representation of Unicode, not Unicode and not a Python unicode string. In Python, we convert back and forth between Python's unicode strings and representations of unicode via encode/decode.</p>&#xA;&#xA;<p>Decoding a UTF-8 string via utf8string.decode('utf-8') produces a Python unicode string that may be concatenated with other unicode strings.</p>&#xA;&#xA;<p>Python will automatically convert a string to unicode if it needs to by using the ASCII decoder. That will fail if there are non-ASCII characters in the string -- because, for example, it is encoded in UTF-8.</p>&#xA;",624821,,,,,2014-07-09T19:53:51,,,,1,,,,2,1
9980773,1,,,2012-04-02T17:15:19,,1,136,"<p>I am developing an android application in which the user select a particular food category (i.e itemlist.java). If the user selects Chicken then the respective items list will get displayed. Then when the user clicks back and clicks on another category (i.e. vegetarian delight) it is still displaying the same list as it did for Chicken.  The position variable gets changed but it doesn't upload catalog resources.&#xA;Please help me to solve this problem.</p>&#xA;&#xA;<p><strong>Shoppincarthelper.java</strong></p>&#xA;&#xA;<hr>&#xA;&#xA;<pre><code>public class ShoppingCartHelper {&#xA;    public static final String PRODUCT_INDEX = ""PRODUCT_INDEX"";&#xA;&#xA;    private static List&lt;Product1&gt; itemlist;&#xA;    private static List&lt;Product&gt; catalog;&#xA;    private static List&lt;Product&gt; cart;&#xA;&#xA;    public static final String PRODUCT_INDEX = ""PRODUCT_INDEX"";&#xA;&#xA;    public static List&lt;Product&gt; getCatalog(Resources res) {&#xA;        if(catalog == null) {&#xA;            catalog = new Vector&lt;Product&gt;();&#xA;            catalog.add(new Product(""Chicken Kadai"", res.getDrawable(R.drawable.new_kadai),""Kadai Chicken is a spicy chicken dish that is a little dry in nature with a rich aroma given by the Ginger and curry leaves"",123, 0));&#xA;        }&#xA;        return catalog;&#xA;    }&#xA;&#xA;    public static List&lt;Product1&gt; getCatalog1(Resources res) {&#xA;        if(itemlist == null) {&#xA;            itemlist = new Vector&lt;Product1&gt;();&#xA;            itemlist.add(new Product1(""Chicken ""));&#xA;            itemlist.add(new Product1(""Vegetarian Delight""));&#xA;            itemlist.add(new Product1(""Rice""));&#xA;            itemlist.add(new Product1(""Drinks""));&#xA;        }&#xA;        return itemlist;&#xA;    }&#xA;&#xA;    public static List&lt;Product&gt; getCatalog2(Resources res) {&#xA;        if(catalog == null) {&#xA;            catalog = new Vector&lt;Product&gt;();&#xA;            catalog.add(new Product(""Chana Masala"", res&#xA;                .getDrawable(R.drawable.chanamasala),&#xA;                "" Chana masala or chole masala is a popular vegetable dish in Pakistani cuisine &amp; Indian cuisine.The main ingredient is chickpeas.It is fairly dry and spicy with a sour citrus note. "",80));&#xA;        }&#xA;        return catalog;&#xA;    }&#xA;&#xA;    public static List&lt;Product&gt; getCatalog3(Resources res) {&#xA;        if(catalog == null) {&#xA;            catalog = new Vector&lt;Product&gt;();&#xA;            catalog.add(new Product(""Jeera Rice   "", res&#xA;                .getDrawable(R.drawable.jeerarice),&#xA;                ""Jeera Rice (Cumin flavored rice), is a simple and tasty variation on plain boiled rice made with cumin seeds.  "",80));&#xA;            catalog.add(new Product(""Filipino Fried Rice "", res&#xA;                .getDrawable(R.drawable.friedrice),&#xA;                ""Philippine style fried rice is a simple dish of rice, meat/and or vegetables, a little oil, some spice and a garnish. "",95));&#xA;            catalog.add(new Product(""VEG Biryani   "", res&#xA;                .getDrawable(R.drawable.vegbiryani),&#xA;                ""Vegetable Biryani, is a rich Indian Moghlai pullao layered with curry. Kabuli Chana Biryani, Hyderabadi Biryani and lots more "",60));&#xA;    }&#xA;</code></pre>&#xA;&#xA;<p><strong>Itemlist.java</strong></p>&#xA;&#xA;<hr>&#xA;&#xA;<pre><code>public class ItemList extends Activity {&#xA;    private List&lt;Product1&gt; mProductList1;&#xA;&#xA;    /** Called when the activity is first created. */&#xA;    @Override&#xA;    public void onCreate(Bundle savedInstanceState) {&#xA;        super.onCreate(savedInstanceState);&#xA;        setContentView(R.layout.itemlist);&#xA;&#xA;        // Obtain a reference to the product catalog&#xA;        mProductList1 = ShoppingCartHelper.getCatalog1(getResources());&#xA;&#xA;        // Create the list&#xA;        ListView listViewCatalog = (ListView) findViewById(R.id.listView1);&#xA;        listViewCatalog.setAdapter(new ProductAdapter1(mProductList1, getLayoutInflater()));&#xA;        listViewCatalog.setOnItemClickListener(new OnItemClickListener() {&#xA;            @Override&#xA;            public void onItemClick(AdapterView&lt;?&gt; parent, View view, int position,long id) {&#xA;                Intent CatalogIntent = new Intent(getBaseContext(),CatalogActivity.class);&#xA;                CatalogIntent.putExtra(ShoppingCartHelper.PRODUCT_INDEX,position);&#xA;                startActivity(CatalogIntent);&#xA;            }&#xA;        });&#xA;    }&#xA;}&#xA;</code></pre>&#xA;&#xA;<p><strong>CatalogActvity.java</strong></p>&#xA;&#xA;<hr>&#xA;&#xA;<pre><code>public class CatalogActivity extends Activity {&#xA;    private List&lt;Product&gt; mProductList;&#xA;&#xA;    /** Called when the activity is first created. &#xA;    * @param CatalogIntent &#xA;    * @param position */&#xA;    public void onCreate(Bundle savedInstanceState) {&#xA;        super.onCreate(savedInstanceState);&#xA;        setContentView(R.layout.catalog);&#xA;&#xA;        int ListIndex =getIntent().getExtras().getInt(ShoppingCartHelper.PRODUCT_INDEX);&#xA;&#xA;        mProductList = ShoppingCartHelper.getCatalog(getResources());&#xA;&#xA;        if(ListIndex==1)&#xA;        {&#xA;            mProductList = ShoppingCartHelper.getCatalog2(getResources());&#xA;        }&#xA;        if(ListIndex==2)&#xA;        {&#xA;            mProductList = ShoppingCartHelper.getCatalog3(getResources());&#xA;        }&#xA;&#xA;&#xA;        // Create the list&#xA;        ListView listViewCatalog = (ListView) findViewById(R.id.ListViewCatalog);&#xA;        listViewCatalog.setAdapter(new ProductAdapter(mProductList, getLayoutInflater(), false));&#xA;        listViewCatalog.setOnItemClickListener(new OnItemClickListener() {&#xA;&#xA;            @Override&#xA;            public void onItemClick(AdapterView&lt;?&gt; parent, View view, int position,long id) {&#xA;                Intent productDetailsIntent = new  Intent(getBaseContext(),ProductDetailsActivity.class);&#xA;                productDetailsIntent.putExtra(ShoppingCartHelper.PRODUCT_INDEX, position);&#xA;                startActivity(productDetailsIntent);&#xA;            }&#xA;         });&#xA;&#xA;        Button viewShoppingCart = (Button) findViewById(R.id.ButtonViewCart);&#xA;        viewShoppingCart.setOnClickListener(new OnClickListener() {&#xA;&#xA;            @Override&#xA;            public void onClick(View v) {&#xA;                Intent viewShoppingCartIntent = new Intent(getBaseContext(), ShoppingCartActivity.class);&#xA;                startActivity(viewShoppingCartIntent);&#xA;            }&#xA;        });&#xA;    }&#xA;&#xA;    public void onBackPressed() {&#xA;        Intent ListIntent = new Intent(getBaseContext(),ItemList.class);&#xA;        startActivity(ListIntent);&#xA;    }&#xA;}&#xA;</code></pre>&#xA;&#xA;<p><strong>ProductAdapter1.java</strong></p>&#xA;&#xA;<pre><code>public class ProductAdapter1 extends BaseAdapter {&#xA;&#xA; private List&lt;Product1&gt; mProductList1;&#xA; private LayoutInflater mInflater;&#xA;&#xA; public ProductAdapter1(List&lt;Product1&gt; list, LayoutInflater inflater) {&#xA;  mProductList1 = list;&#xA;  mInflater = inflater;  &#xA; }&#xA;&#xA;@Override&#xA; public int getCount() {&#xA;  return mProductList1.size();&#xA; }&#xA;&#xA; @Override&#xA; public Object getItem(int position) {&#xA;  return mProductList1.get(position);&#xA; }&#xA;&#xA; @Override&#xA; public long getItemId(int position) {&#xA;  return position;&#xA; }&#xA;&#xA; @Override&#xA; public View getView(int position, View convertView, ViewGroup parent) {&#xA;  final ViewItem item;&#xA;&#xA;  if (convertView == null) {&#xA;   convertView = mInflater.inflate(R.layout.itemlistcon,null);&#xA;   item = new ViewItem();&#xA;&#xA;   item.productTitle = (TextView) convertView.findViewById(R.id.textView1);&#xA;&#xA;   convertView.setTag(item);&#xA;  } else {&#xA;   item = (ViewItem) convertView.getTag();&#xA;  }&#xA;&#xA;  Product1 curProduct = mProductList1.get(position);&#xA;  item.productTitle.setText(curProduct.title);&#xA;  return convertView;&#xA; }&#xA;&#xA;&#xA; public class ViewItem &#xA; {&#xA;  TextView productTitle;&#xA; }&#xA;&#xA;}&#xA;</code></pre>&#xA;",1305214,,1253219,,2012-04-04T22:34:41,2012-04-04T22:34:41,How do i refresh the position variable in case of item click of listvew?,<android><listview>,0,4,,,,11,1
21327520,2,,21327114,2014-01-24T08:09:58,,0,,"<p>If you need to find an element in an unsorted array such that <code>A[i] == i</code>, then the only way to do it is to go through every element until you find one.</p>&#xA;&#xA;<p>The simplest way to do this is like so:</p>&#xA;&#xA;<pre><code>bool find_index_matching_value(const std::vector&lt;int&gt;&amp; v)&#xA;{&#xA;    for (int i=0; i &lt; v.size(); i++) {&#xA;        if (v[i] == i)&#xA;            return true;&#xA;    }&#xA;    return false; // no such element&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>This is <code>O(n)</code>, and you're not going to be able to do any better than that algorithmically. So we have to turn our attention to micro-optimisations.</p>&#xA;&#xA;<p>In general, I would be quite astonished if on modern machines, your recursive solution is faster in general than the simple solution above. While the compiler will (possibly) be able to remove the extra function call overhead (effectively turning your recursive solution into an iterative one), running through the array in order (as above) allows for optimal use of the cache, whereas, for large arrays, your partitioned search will not.</p>&#xA;",2797826,,,,,2014-01-24T08:09:58,,,,0,,,,1,1
